x	 y	 z	 vx	 vy	 vz	 [v]
18.576876	 -6.848206	 -3.262026	 0.001457	 0.003169	 0.001367	 0.003746
18.578333	 -6.845037	 -3.260658	 0.001456	 0.003169	 0.001368	 0.003746
18.579788	 -6.841867	 -3.259291	 0.001455	 0.003169	 0.001368	 0.003746
18.581244	 -6.838698	 -3.257923	 0.001455	 0.003170	 0.001368	 0.003746
18.582699	 -6.835528	 -3.256555	 0.001454	 0.003170	 0.001368	 0.003746
18.584152	 -6.832358	 -3.255188	 0.001453	 0.003170	 0.001368	 0.003746
18.585606	 -6.829188	 -3.253819	 0.001452	 0.003170	 0.001368	 0.003746
18.587059	 -6.826018	 -3.252451	 0.001452	 0.003171	 0.001368	 0.003746
18.588511	 -6.822847	 -3.251083	 0.001451	 0.003171	 0.001368	 0.003746
18.589962	 -6.819676	 -3.249715	 0.001450	 0.003171	 0.001368	 0.003746
18.591412	 -6.816505	 -3.248346	 0.001450	 0.003171	 0.001369	 0.003746
18.592861	 -6.813334	 -3.246978	 0.001449	 0.003172	 0.001369	 0.003746
18.594311	 -6.810163	 -3.245609	 0.001448	 0.003172	 0.001369	 0.003746
18.595758	 -6.806991	 -3.244240	 0.001448	 0.003172	 0.001369	 0.003746
18.597206	 -6.803819	 -3.242871	 0.001447	 0.003172	 0.001369	 0.003746
18.598654	 -6.800646	 -3.241502	 0.001446	 0.003173	 0.001369	 0.003746
18.600100	 -6.797474	 -3.240133	 0.001446	 0.003173	 0.001369	 0.003746
18.601545	 -6.794301	 -3.238764	 0.001445	 0.003173	 0.001369	 0.003746
18.602991	 -6.791128	 -3.237394	 0.001444	 0.003173	 0.001370	 0.003746
18.604435	 -6.787954	 -3.236025	 0.001444	 0.003174	 0.001370	 0.003746
18.605879	 -6.784781	 -3.234655	 0.001443	 0.003174	 0.001370	 0.003746
18.607323	 -6.781607	 -3.233285	 0.001442	 0.003174	 0.001370	 0.003746
18.608765	 -6.778432	 -3.231915	 0.001442	 0.003174	 0.001370	 0.003746
18.610207	 -6.775258	 -3.230546	 0.001441	 0.003175	 0.001370	 0.003746
18.611647	 -6.772083	 -3.229175	 0.001440	 0.003175	 0.001370	 0.003746
18.613087	 -6.768909	 -3.227805	 0.001440	 0.003175	 0.001370	 0.003746
18.614527	 -6.765733	 -3.226435	 0.001439	 0.003175	 0.001370	 0.003746
18.615965	 -6.762558	 -3.225064	 0.001438	 0.003176	 0.001371	 0.003746
18.617403	 -6.759382	 -3.223694	 0.001437	 0.003176	 0.001371	 0.003746
18.618841	 -6.756207	 -3.222323	 0.001437	 0.003176	 0.001371	 0.003746
18.620277	 -6.753030	 -3.220952	 0.001436	 0.003176	 0.001371	 0.003746
18.621714	 -6.749854	 -3.219581	 0.001435	 0.003177	 0.001371	 0.003746
18.623150	 -6.746677	 -3.218210	 0.001435	 0.003177	 0.001371	 0.003746
18.624584	 -6.743501	 -3.216839	 0.001434	 0.003177	 0.001371	 0.003746
18.626019	 -6.740324	 -3.215467	 0.001433	 0.003177	 0.001371	 0.003746
18.627453	 -6.737146	 -3.214096	 0.001433	 0.003178	 0.001372	 0.003746
18.628885	 -6.733969	 -3.212724	 0.001432	 0.003178	 0.001372	 0.003746
18.630318	 -6.730791	 -3.211353	 0.001431	 0.003178	 0.001372	 0.003746
18.631748	 -6.727613	 -3.209981	 0.001431	 0.003178	 0.001372	 0.003746
18.633179	 -6.724435	 -3.208609	 0.001430	 0.003179	 0.001372	 0.003746
