x	 y	 z	 vx	 vy	 vz	 [v]
-1.825378	 -0.214790	 -0.049194	 0.002073	 -0.010787	 -0.005004	 0.012070
-1.823305	 -0.225577	 -0.054198	 0.002160	 -0.010777	 -0.005001	 0.012075
-1.821145	 -0.236353	 -0.059199	 0.002247	 -0.010766	 -0.004999	 0.012081
-1.818897	 -0.247119	 -0.064198	 0.002334	 -0.010754	 -0.004996	 0.012086
-1.816563	 -0.257873	 -0.069194	 0.002421	 -0.010743	 -0.004993	 0.012091
-1.814142	 -0.268616	 -0.074186	 0.002508	 -0.010730	 -0.004989	 0.012096
-1.811635	 -0.279346	 -0.079176	 0.002595	 -0.010718	 -0.004986	 0.012102
-1.809040	 -0.290064	 -0.084162	 0.002681	 -0.010704	 -0.004982	 0.012107
-1.806359	 -0.300768	 -0.089144	 0.002768	 -0.010690	 -0.004978	 0.012113
-1.803590	 -0.311458	 -0.094122	 0.002855	 -0.010676	 -0.004974	 0.012119
-1.800735	 -0.322134	 -0.099096	 0.002942	 -0.010661	 -0.004969	 0.012124
-1.797794	 -0.332795	 -0.104065	 0.003028	 -0.010645	 -0.004965	 0.012130
-1.794766	 -0.343440	 -0.109030	 0.003115	 -0.010629	 -0.004960	 0.012136
-1.791651	 -0.354069	 -0.113989	 0.003201	 -0.010613	 -0.004954	 0.012142
-1.788449	 -0.364682	 -0.118943	 0.003288	 -0.010596	 -0.004949	 0.012148
-1.785161	 -0.375278	 -0.123892	 0.003374	 -0.010578	 -0.004943	 0.012154
-1.781787	 -0.385856	 -0.128835	 0.003461	 -0.010560	 -0.004937	 0.012160
-1.778326	 -0.396415	 -0.133772	 0.003547	 -0.010541	 -0.004931	 0.012166
-1.774778	 -0.406956	 -0.138703	 0.003634	 -0.010522	 -0.004924	 0.012172
-1.771145	 -0.417478	 -0.143627	 0.003720	 -0.010502	 -0.004918	 0.012178
-1.767425	 -0.427980	 -0.148545	 0.003806	 -0.010482	 -0.004911	 0.012185
-1.763619	 -0.438462	 -0.153455	 0.003892	 -0.010461	 -0.004903	 0.012191
-1.759727	 -0.448923	 -0.158359	 0.003978	 -0.010440	 -0.004896	 0.012197
-1.755749	 -0.459363	 -0.163254	 0.004064	 -0.010418	 -0.004888	 0.012204
-1.751685	 -0.469780	 -0.168143	 0.004150	 -0.010395	 -0.004880	 0.012211
-1.747535	 -0.480175	 -0.173023	 0.004236	 -0.010372	 -0.004872	 0.012217
-1.743299	 -0.490547	 -0.177895	 0.004321	 -0.010349	 -0.004863	 0.012224
-1.738977	 -0.500896	 -0.182758	 0.004407	 -0.010324	 -0.004855	 0.012230
-1.734570	 -0.511220	 -0.187613	 0.004493	 -0.010300	 -0.004846	 0.012237
-1.730078	 -0.521520	 -0.192458	 0.004578	 -0.010275	 -0.004836	 0.012244
-1.725500	 -0.531795	 -0.197295	 0.004663	 -0.010249	 -0.004827	 0.012251
-1.720836	 -0.542044	 -0.202121	 0.004749	 -0.010223	 -0.004817	 0.012258
-1.716088	 -0.552267	 -0.206939	 0.004834	 -0.010196	 -0.004807	 0.012265
-1.711254	 -0.562462	 -0.211746	 0.004919	 -0.010169	 -0.004797	 0.012272
-1.706335	 -0.572631	 -0.216543	 0.005004	 -0.010141	 -0.004786	 0.012279
-1.701332	 -0.582772	 -0.221329	 0.005088	 -0.010112	 -0.004776	 0.012286
-1.696244	 -0.592884	 -0.226105	 0.005173	 -0.010083	 -0.004765	 0.012294
-1.691071	 -0.602967	 -0.230870	 0.005257	 -0.010054	 -0.004753	 0.012301
-1.685813	 -0.613021	 -0.235623	 0.005342	 -0.010024	 -0.004742	 0.012308
-1.680471	 -0.623044	 -0.240365	 0.005426	 -0.009993	 -0.004730	 0.012316
-1.675045	 -0.633037	 -0.245095	 0.005510	 -0.009962	 -0.004718	 0.012323
-1.669535	 -0.642999	 -0.249813	 0.005594	 -0.009930	 -0.004706	 0.012331
-1.663941	 -0.652929	 -0.254519	 0.005678	 -0.009898	 -0.004693	 0.012338
-1.658263	 -0.662827	 -0.259212	 0.005762	 -0.009865	 -0.004680	 0.012346
-1.652502	 -0.672692	 -0.263893	 0.005845	 -0.009832	 -0.004667	 0.012354
-1.646657	 -0.682523	 -0.268560	 0.005928	 -0.009798	 -0.004654	 0.012361
-1.640728	 -0.692321	 -0.273214	 0.006012	 -0.009763	 -0.004641	 0.012369
-1.634717	 -0.702084	 -0.277855	 0.006095	 -0.009728	 -0.004627	 0.012377
-1.628622	 -0.711812	 -0.282481	 0.006177	 -0.009693	 -0.004613	 0.012385
-1.622444	 -0.721505	 -0.287094	 0.006260	 -0.009656	 -0.004598	 0.012393
-1.616184	 -0.731161	 -0.291692	 0.006343	 -0.009620	 -0.004584	 0.012401
-1.609841	 -0.740781	 -0.296276	 0.006425	 -0.009582	 -0.004569	 0.012409
-1.603416	 -0.750363	 -0.300845	 0.006507	 -0.009545	 -0.004554	 0.012417
